Save No	Element	redox	Solid Phase	Specific Surface Area(m2/g)	CEC(meq/100g)	note	Solid Phase Group	Solution/Solid(mL/g)	Solution(mL)	Solid(g)	temp(degC)	Water Type	Ca(ppm)	Na(ppm)	K(ppm)	Mg(ppm)	Cl(ppm)	HCO3(ppm)	SO4(ppm)	F(ppm)	SiO2(ppm)	Fe(ppm)	NO3(ppm)	ClO4(ppm)	Ionic strength(mol/L)	DOC(ppm)	note	Ionic strength(mol/L)	pH init	pH end	C init(mol/L)	Contact time(day)	Separation	Eh init(mV)	Eh end(mV)	atm/redox condition	Kd(m3/kg)	error	Data type	Reference	Author	Year	Title	Journal	Publisher	Vol	No	Page	Note	replicates, n	additional/information	Kd Graph Data	Temp Graph Data	pH Graph Data	Time Graph Data	Eh Graph Data	Cinit Graph Data	Solution/Solid Graph Data	
98456	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	1.19E-06	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	3.67E-02	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.0367	0.0	8.3	7.0	0.0	0.00000119	500.0	
98457	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	2.20E-06	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	4.23E-02	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.0423	0.0	8.3	7.0	0.0	0.0000022	500.0	
98458	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	4.21E-06	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	2.28E-02	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.0228	0.0	8.3	7.0	0.0	0.00000421	500.0	
98459	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	2.13E-05	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	4.99E-03	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.00499	0.0	8.3	7.0	0.0	0.0000213	500.0	
98460	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	4.27E-05	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.03E-02	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.0103	0.0	8.3	7.0	0.0	0.0000427	500.0	
98461	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	7.53E-05	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	8.09E-03	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.00809	0.0	8.3	7.0	0.0	0.0000753	500.0	
98462	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	1.12E-04	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.64E-02	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.0164	0.0	8.3	7.0	0.0	0.000112	500.0	
98463	Sr	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, Na-IdP-A	Clay minerals	500	n.r.	n.r.	n.r.	0.5M NaCl		11495.0			17725.0								0.5			0.5	n.r.	8.3	2.18E-04	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	3.27E-02	n.r.	Sorption isotherm from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	0.0327	0.0	8.3	7.0	0.0	0.000218	500.0	
98693	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	4.14	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	3.69E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	36.9	0.0	4.14	7.0	0.0	0.00000020	1000.0	
98694	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	4.15	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	9.44E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	94.4	0.0	4.15	7.0	0.0	0.00000020	1000.0	
98695	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	5.07	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.21E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	121.0	0.0	5.07	7.0	0.0	0.00000020	1000.0	
98696	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	5.52	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.81E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	181.0	0.0	5.52	7.0	0.0	0.00000020	1000.0	
98697	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	5.58	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.09E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	109.0	0.0	5.58	7.0	0.0	0.00000020	1000.0	
98698	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	6.5	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	2.33E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	233.0	0.0	6.5	7.0	0.0	0.00000020	1000.0	
98699	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	6.62	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	6.19E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	61.9	0.0	6.62	7.0	0.0	0.00000020	1000.0	
98700	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	7.13	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.45E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	145.0	0.0	7.13	7.0	0.0	0.00000020	1000.0	
98701	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	7.14	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	9.95E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	99.5	0.0	7.14	7.0	0.0	0.00000020	1000.0	
98702	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	2.68	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.74E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	174.0	0.0	2.68	7.0	0.0	0.00000020	526.32	
98703	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	2.69	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	9.04E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	90.4	0.0	2.69	7.0	0.0	0.00000020	526.32	
98704	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	4.33	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	6.03E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	60.3	0.0	4.33	7.0	0.0	0.00000020	526.32	
98705	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	5.37	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.08E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	108.0	0.0	5.37	7.0	0.0	0.00000020	526.32	
98706	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	5.91	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	5.93E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	59.3	0.0	5.91	7.0	0.0	0.00000020	526.32	
98707	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	6.1	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.56E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	156.0	0.0	6.1	7.0	0.0	0.00000020	526.32	
98708	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	6.38	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.03E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	103.0	0.0	6.38	7.0	0.0	0.00000020	526.32	
98709	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	7.06	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	4.04E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	404.0	0.0	7.06	7.0	0.0	0.00000020	526.32	
98710	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	7.1	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	9.53E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	95.3	0.0	7.1	7.0	0.0	0.00000020	526.32	
98711	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	7.9	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	2.09E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	209.0	0.0	7.9	7.0	0.0	0.00000020	526.32	
98712	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	8.02	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.40E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	140.0	0.0	8.02	7.0	0.0	0.00000020	526.32	
98713	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	8.58	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.22E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	122.0	0.0	8.58	7.0	0.0	0.00000020	526.32	
98714	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	8.63	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.91E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	191.0	0.0	8.63	7.0	0.0	0.00000020	526.32	
98715	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	9.18	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	9.62E+01	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	96.2	0.0	9.18	7.0	0.0	0.00000020	526.32	
98716	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	9.28	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	3.27E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	327.0	0.0	9.28	7.0	0.0	0.00000020	526.32	
98717	Zn	II	Na-illite#2	n.r.	22.5	illite, Le Puy-en-Velay, IdP-B	Clay minerals	400-769.23	n.r.	n.r.	n.r.	0.01M NaClO4		229.9										994.5	0.01			0.01	n.r.	9.66	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	1.22E+02	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	122.0	0.0	9.66	7.0	0.0	0.00000020	526.32	
98718	Zn	II	Na-illite#1	n.r.	20.3	illite, Le Puy-en-Velay, IdP-A(PSI)	Clay minerals	625-2500	n.r.	n.r.	n.r.	0.1M NaClO4		2299.0										9945.0	0.1			0.1	n.r.	2.94	2.00E-07	7	uc(n.r.)	n.r.	n.r.	N2(O2<0.1ppm)	6.73E+00	n.r.	log Rd[L/kg] from figure	Montoya et al.(2018)	Montoya, V. ,  Baeyens, B. , Glaus, M. A. , Kupcik, T. , Marques Fernandes, M. , Van Laer, L. , Bruggeman, C. , Maes, N. and Schafer, T.	2018	Sorption of Sr, Co and Zn on illite: Batch experiments and modelling including Co in-diffusion measurements on compacted samples	Geochimica et Cosmochimica Acta	-	223	-	1-20	-	n.r.	-	6.73	0.0	2.94	7.0	0.0	0.00000020	1000.0	
